salary,age,years,status
0.37039711380549606,16.666994998458804,3.148455016387441,78.25149270358719
53.72478934606421,20.347072497149238,5.506885586834645,68.5699855743031
1.4601591215148182,18.20307111712462,5.3307484494989055,75.04375922168693
0.024334006401906395,15.356264505289632,3.8400879183580354,65.14252738169695
95.3380701054592,24.17183182482566,8.532050417538237,71.77038557772867
14.635477891697654,18.260224958052355,4.393158458171172,78.05223918794714
8.673332201818646,17.698608371941877,4.396633053743313,72.0681693335815
2.6492742866915027,17.48589018140744,4.110734668677599,75.32744869320626
7.547322638893271,17.0695396622552,3.5150773535114404,72.03374336019054
1.2025146689195232,20.076886574312354,6.828727010116694,71.9313886873001
10.164360134822214,22.769179646879426,7.321063055658097,86.2037199144646
19.875278099598194,21.68823857181668,6.158880657771174,76.32068761302617
0.8385047006722806,16.72428094128816,3.800269268379772,65.43777632735161
0.16011109443760788,18.387957551293574,4.660797732969815,75.13173920573725
1.4896786994720717,17.319249336908193,3.8262186050566154,84.7034470222629
3.5952295077538214,18.380067311237898,4.827826659100859,76.94419813441104
0.6443246339568584,18.332660616197153,4.39776731758605,81.37624987513892
4.6466948398959715,12.170591774788042,0.4339258106911359,83.0788454272685
2.9735642530702884,18.890936536814873,5.045922548616453,80.37354001744978
25.863508850128387,17.802441143029775,4.348834602560871,87.93203265635512
0.16137908133953247,16.236877041692825,3.487407355700933,76.84809589389178
0.7584989531455034,17.19504096934647,3.9458943487453375,82.29596077491874
6.419430898074391,18.99113781559389,5.237983324088955,99.2214128589828
48.86766230474412,19.114506040688358,4.9510269021051485,73.32626256295018
12.568585379351685,20.538218490192065,6.5188996691181735,82.2645386819722
16.96610099343632,16.940193445792275,3.95981984460815,67.841385647541685
4.307647981635944,18.54992031020422,4.998569562024251,76.27179977493768
1.2340053616235578,16.812346383573054,3.698950262862642,65.08966766971758
2.863908999781602,16.7827781205498,5.235190054358107,73.29196029433045
1.5276695035917582,18.397441920152527,4.6099507666278186,77.8391228151471
0.1495334126332965,16.37243661123579,3.6214628022603677,61.634527478370536
17.764418270806445,23.432120538224066,7.271937153356305,70.0826353395049
6.125179040826378,17.39769483889375,3.517686173063794,92.43000483808805
0.09291887809609845,19.81516816959873,6.1378894174211,89.0213239955558
1.9104406056355963,16.24274973913872,3.38882986059963,68.61040022428008
27.329450066447762,18.07623703503632,4.36976716599094,81.26469272264866
11.917268108233662,18.052744468196728,4.368048917405414,78.711009121517165
24.585388404623725,17.328001078834543,4.316360132415671,65.68004274183299
1.0623634018589516,18.650453086541148,5.324668062139509,89.26983041881581
4.359975894012616,18.13857716328326,4.579832956215514,77.02017651299772
51.02516387441969,19.462001099392076,5.187274795921393,80.00141226931837
5.1728495529264045,17.448971617866945,4.49248268939934,79.12362504595096
8.549782220331172,18.177398344672987,4.127260921459065,79.56612797669219
7.117570568148215,19.979364176229367,4.759227322562076,68.29500040743898
29.29430661886199,20.56705760689583,5.763240104844382,78.79560147841948
7.33433161185892,18.12868034880452,4.5930151628466085,77.36094596336596
19.37737030053739,17.510279871247906,4.368817665415348,72.90724641770571
21.8655352264956,19.618655414331958,5.120778758051005,80.24739344634953
4.824773067381348,20.94524892103571,7.228657296205174,74.98394065873224
37.98638291637556,19.116023947031767,4.842350810560664,75.2788062364337
0.3534612366898815,16.685222474582506,4.493530640910416,60.623306045382904
4.760366916003202,21.061529890512123,6.761267501446309,84.42742368255222
11.250825762701576,15.840344871987279,3.043058648349188,85.5788605541958
0.4347790240940602,19.415275082948618,5.875514026096612,72.1643955958188
13.385257958050278,18.50682372960848,4.519939672012137,77.54678287456616
16.68402720099237,16.956094980942765,3.718112459862951,81.15547745509473
22.68143599074572,25.289655746524037,9.932157550543963,75.42205498740907
0.18170728255662208,19.47374025065316,6.2091471895100945,75.95183715001441
13.225637348502719,15.205546195989838,1.7282406995368866,70.9607310555562
6.012428403084108,12.419726301683681,0.965666364841546,58.30106497538337
0.9640217200973888,15.557889548585404,2.902047651844752,76.66397661220292
0.0023959385197531574,15.298662796247317,3.127912572273855,65.03333877786308
1.06635845018228,13.676396508979883,3.0152830590057818,62.394848059629815
0.2600379869999278,17.642015747448742,4.295561223953229,73.70490055023366
18.525505520515583,17.69770676391333,4.7269553316853,78.65390769387697
6.277020010641811,16.560386375967912,3.588269948365536,74.4766883598505
9.6734104170523,14.59536811095811,2.8099150586706454,58.12679757015195
0.68910573420496,21.873698105958095,7.0668646760627745,86.24060681793961
2.26393386548445,17.326225184020828,3.9832954941024585,76.10901577308985
1.82778992872251,17.900947768234897,4.632748452465407,76.59170317226754
1.4441843125119378,16.4296473704609,3.531761702873066,74.32155307197414
35.851037802376496,17.968757389984418,4.7055630671922994,75.96336894343409
4.333066868588715,15.69230889108841,2.2495407684406015,93.2522136974867
3.7475563875455045,18.009087992507993,4.11355449916123,77.82819975661006
0.5408552779169996,21.2130424444231,6.643236646053115,78.86243172773068
0.16456365954994182,16.344458108330485,3.796494955142501,69.7092206881761
6.558604596337268,18.40960119499772,5.081547678363229,76.48039814405747
29.612307363376182,17.753333453419156,4.077801046582275,85.31970957201914
18.672866491821313,20.170775304670627,6.358750364142505,66.50441328491102
3.419027127502828,18.524450541555968,5.136793291849781,66.46958834858398
3.7974711459884825,17.828094237029248,4.224055597571896,78.67549146935272
1.4997047839044837,14.426999862891543,1.6962631593034612,73.89188917802579
41.049116379941864,20.37681335045629,5.979307389608211,72.85344231851018
0.7750085064251062,15.492430944690735,2.1601805925461584,87.70636753180482
14.518809720529003,18.718158236312686,4.927548762447399,79.20490651772712
30.914102307620507,18.51927232423345,4.667739437758501,67.26348582663427
27.493440373766752,18.846349894638685,5.1265902249875275,79.11544909892807
2.343787858452121,15.87149309577961,4.045114812179756,71.9616518216059
1.709935725957358,14.606944496466939,1.789312287641124,70.3918930093027
0.7472343233108838,15.15040785032905,3.4853191452346337,71.04003816040141
56.831514963595794,24.411458237030615,8.753040644924397,80.65103134324569
18.064549061524684,17.449696379673004,4.6400518087814095,69.09284072789798
0.11191632442763384,14.917561249151,1.8731523086305106,82.6313771910297
34.95623087042384,21.809606205616532,5.8919816875137645,78.17258766477204
0.32226343168412636,15.835442853523826,2.6746939464275563,74.16376717300618
1.279997871304875,14.196411080066637,2.914635276958249,71.19168211345946
2.854669722013954,18.251381689880667,4.27697898895175,85.24126038854783
2.902140032138677,17.5467342267953,4.25030076517098,75.7168791548916
0.21932440163033817,13.75011647364378,2.487652791511527,72.26602188068436
0.47127553173947684,16.2130249196062,3.055569788578996,78.03807376234174
0.3429247534864608,22.841613186696353,7.645180358792608,70.28267625229148
0.8102901311055181,16.504164151794882,3.976745436885677,64.4449104842395
1.7002890449231978,15.555646368745087,2.695138695440887,77.4286458580383
11.364964343961926,19.82012346014975,5.45679885435883,78.04347277324652
2.84386646597049,18.167555463382907,4.212892674140003,80.93551738117476
0.1290359452539235,15.102173414863385,2.5488370627588584,69.40076282970459
36.60228866862278,17.10333424467519,3.4874170248092824,79.69407641710269
11.680098041098468,19.3982853791448,5.2926507734424355,76.67018111688009
6.838791595239684,13.171861470292704,1.850692978013175,62.321551835176926
6.201637152397242,18.33535982460521,4.433563005363737,76.14232067262198
0.2013968394516745,18.696509246309223,5.5076303388460275,84.16251105404956
15.411845494712184,18.877219701402787,5.844700369220895,78.30391000208063
3.6990262049151417,17.835735001811997,4.392274329635219,77.50994516460948
3.77851805242,23.067939022674576,7.33013063355525,69.24791512678777
15.320987656664691,19.993738064304164,5.767218657256816,78.69275979447804
64.79129464790626,18.46839185055725,4.284322335024829,78.9176259170083
18.985914669576786,18.879625385440193,4.81251231956473,76.1163449492685
0.19477764008749143,15.122829741021,2.7262092428981717,76.02902230208352
4.636142239046955,17.480128506923485,3.66609613795875,80.94036225275065
0.0012273663721095315,16.727265761198087,4.629076038841726,67.81909658007052
0.7409132881034094,15.231486114505474,2.2739781605439386,68.2230754107453
5.901546514460138,18.503617823290828,4.65816560538283,76.5800842344824
1.8875122048342872,16.891537877295836,3.509471989029839,83.87001466516507
3.115362538497085,14.984758404614936,2.2516865129324355,80.50188946183076
32.44276545749764,16.12009381875353,2.8117236129484002,76.83557355385094
0.022988569547408914,17.353333227501317,3.9417151479135377,67.1302309018359
61.318796112496834,22.252754327591852,7.397137743639259,78.92916755603434
26.567422836177197,17.65071307013537,4.406085052046928,69.2152654772526
0.0029850392204453565,17.717168681442597,4.806157845299307,84.2161873314636
1.382870272852348,19.17258972917389,5.580451992571875,69.80639259506731
0.033018699560427696,12.66217618372364,0.9213048616862682,78.66491912669157
14.344065911755836,13.97466325125222,1.427013538295462,65.1314972538766
3.4471826044580696,18.91909991711221,4.637542787171277,73.01477517532929
17.05852435589038,17.58861667073192,3.2804524757689553,79.56326818352917
89.98002694786888,22.28898856575568,7.419824760311531,75.93017744928628
1.6090296161073696,18.438270322399614,4.877941689355909,76.80225879858442
0.20971747371725333,21.100982177089218,7.500401505180967,75.44405976802943
13.61471790530126,17.90038427195548,5.157668017902354,79.08983344758708
12.600705829367213,19.726639433837136,5.383174495029994,76.5676182632748
19.682687414194817,17.753026094490952,4.813432619977787,80.8343644107012
14.606307362889758,18.626146884595794,4.246149532564434,81.00009912922947
6.9270473270486095,17.38349182710137,4.415107363055483,77.05768990244269
8.601644654989306,18.553529921343806,4.8779598589173485,78.08137639783862
0.3692791112010483,18.303290268393233,4.34647677336717,76.70438234330548
2.0330083236442045,20.773345975942654,5.957225840509487,77.04786300781484
3.5349416598886565,16.046530917435472,4.598695048768263,83.5906958946006
25.628823337319794,17.87016066435199,4.865405988196883,79.06292176116732
2.5330010134529726,20.771522430331423,5.642405470842576,83.29601997471491
12.189981577940538,19.593139316186672,5.58387792430357,80.84236622406226
9.753228279296646,18.06379856006309,4.861114559542148,76.96539026779442
9.623077643681135,18.773079886406276,5.570511065467171,73.1328943989316
6.040310583191061,16.666076285653823,4.039146122743267,70.40607203444348
2.0113619871216384e-4,14.332546326592675,2.3605665982459243,86.81368508896401
0.9384135805264984,21.38409777638538,7.204933339147434,69.37950213785264
74.86075355546471,24.40682118334611,8.444766544256499,86.09212015074635
2.1478149812533025,16.607940178003794,3.9364428818586106,78.36972993244255
5.7039604243592414,23.358490950785527,8.85073101316286,75.4572778516534
8.242705359532723,21.075000702134105,6.74921723219294,86.73388883199969
3.3272706222611954,17.109450385020196,3.7320377376005016,82.85447528456386
0.08593814983658109,20.578316969177283,6.110144375814873,70.31463855265423
0.0017262302705049314,14.983734357498854,3.6068344634833167,66.82636593096773
23.710255374662044,16.116595833697374,2.7639336274722304,83.31354520410615
0.888048227634778,16.903858799224402,3.899753831009841,77.76886464459957
24.745960288406252,18.8515026062969,5.326192141147379,79.8666920807783
0.08764009371926836,16.031108554578847,4.200821698728314,73.70804918839346
31.45104882318787,22.779090667941237,7.276644828874346,65.16828230457718
16.522000153480995,14.330954098580237,2.0057640498254425,73.8649309167442
7.6524005037397504,13.936957903587622,2.436086757952687,70.69103695590195
0.8118149906380421,17.680507474429373,4.055673598063434,71.29599338166597
54.56551874701474,22.314221359352373,6.8333671515745635,88.01470398075608
33.5235337933084,20.725263809445224,6.802545133432496,74.8929933168561
5.75556770138227,15.232034797800326,2.7573554512012493,74.66279673991444
4.725181844398542,17.774298213128667,4.350482113917382,79.39558384813718
17.415072060801815,21.85924134766998,6.705639875105092,76.92374938001265
1.2155351010460367,18.217925755818282,4.844884811797337,80.21448075863333
18.901980331743744,16.95126852251016,3.9086739434332802,72.97061585274751
0.16968703919934972,17.687381486138875,4.795165626739919,72.95977732160051
1.078210009381635,13.497551025437799,1.9842813473344805,77.41865767110167
7.943316747237157,17.600655250022776,4.121403951834482,85.69700746395672
0.02162377808963171,17.044392737288153,4.198264784942811,59.91217529167306
1.1057455461019312,19.108198610844276,5.448494239974888,75.12853574810654
0.5912414736609946,16.274376620614976,3.684310764634491,73.12920752726149
0.12802261445890853,22.43750536349769,6.961555747241846,80.72993579838091
8.063804791420615,17.860138278284513,4.455632406047844,76.13970381142016
3.264287779848311,17.54843296792575,4.278971292171697,76.78715193579337
23.598287879214258,20.717669398292465,5.680836975457401,76.37823515310804
2.810382895224748,18.23541108904388,4.757449250764418,79.9641329277465
4.160569119328479,18.97861836973298,5.2144992434117,73.39255974087581
5.792838653506445,18.604217502244943,4.962632805633769,73.49739092267957
29.978718997950356,24.021538074891705,8.226904304529977,89.97007911281095
50.655781864869574,15.27405963625439,2.981696784198151,66.3854431321706
2.063458342782464,17.945299673163138,5.045664173596659,67.50854908946478
0.0014646153255962982,15.548793412584079,1.946346367200766,82.9271202463639
2.7431126269611243,21.726903375737088,6.466822691883124,92.5299239223912
17.614813575145966,18.712035356446098,4.395875182684382,87.18585514619525
16.108234439973803,18.864353688204947,5.054842348130768,69.58605134805151
7.433608853818111,18.78038125355071,4.578977868543779,79.7098559090405
71.32072555234102,20.650614527020984,5.834559033915578,77.57683823642863
18.600400027780957,15.789939512845304,3.0145181850251035,70.61232486816863
0.30746316272365043,19.483649844620754,5.99592255695759,84.61809341679624
12.161012843784366,18.100504887704215,4.2364071507506225,76.55840567558185
11.771163684434361,19.374845055044723,5.303815094167156,72.32530658867651
22.804257785653704,15.301193237361563,2.684802118661933,75.66293215458788
13.539282431166006,14.883183853968614,2.5463068994196174,60.419093127267665
3.1982092746370214,18.220328713500475,5.442078703505926,75.09305152021773
2.525251737225494,17.38849880136149,4.18333477773937,78.15523245926191
5.968844379895735,19.18361707289501,4.93301187941851,68.20927363008177
4.779746363099476,18.290939635054528,4.8234657436616875,76.80199207605817
0.3676807125707608,15.678987989258811,3.749285795084962,79.65221401670077
18.12108669023962,18.61330904696688,4.88600910286411,80.20595650581053
7.223431918287912,18.069116264335808,4.7203847270264205,82.69692710704112
